2023-05-18 00:05:44,934 - INFO - ===================Anomaly Detector Start======================
2023-05-18 00:05:45,448 - INFO - Receive data: {'养鱼1': None, '养鱼2': {'TDS': 23.406, 'light': 0.0, 'temperature': 30.178, 'humidity': 85.594, 'waterTemperature': 23.504, 'timestamp': '2023-05-17 22:22:18'}, '养鱼3': None}
2023-05-18 00:05:45,454 - INFO - Receive data: {'养鱼1': None, '养鱼2': {'TDS': 20.444, 'light': 0.0, 'temperature': 30.236, 'humidity': 85.548, 'waterTemperature': 23.504, 'timestamp': '2023-05-17 22:22:48'}, '养鱼3': None}
2023-05-18 00:05:45,454 - INFO - Receive data: {'养鱼1': None, '养鱼2': {'TDS': 17.848, 'light': 0.0, 'temperature': 30.27, 'humidity': 85.516, 'waterTemperature': 23.504, 'timestamp': '2023-05-17 22:23:18'}, '养鱼3': None}
2023-05-18 00:05:45,455 - INFO - Receive data: {'养鱼1': None, '养鱼2': {'TDS': 22.362, 'light': 0.0, 'temperature': 30.255, 'humidity': 85.525, 'waterTemperature': 24.483, 'timestamp': '2023-05-17 22:23:48'}, '养鱼3': None}
2023-05-18 00:05:45,455 - INFO - Receive data: {'养鱼1': None, '养鱼2': {'TDS': 26.742, 'light': 0.0, 'temperature': 30.29, 'humidity': 85.464, 'waterTemperature': 23.504, 'timestamp': '2023-05-17 22:24:18'}, '养鱼3': None}
2023-05-18 00:05:45,455 - INFO - Receive data: {'养鱼1': None, '养鱼2': {'TDS': 18.347, 'light': 0.0, 'temperature': 30.282, 'humidity': 85.403, 'waterTemperature': 24.483, 'timestamp': '2023-05-17 22:24:48'}, '养鱼3': None}
2023-05-18 00:14:28,073 - INFO - ===================Anomaly Detector Start======================
2023-05-18 00:14:28,221 - INFO - Begin to poll records from sever:192.168.46.134:9092, topic:fish-keeper-washed, group-id:test-5-17-1
2023-05-18 00:16:14,050 - INFO - ===================Anomaly Detector Start======================
2023-05-18 00:16:14,201 - INFO - Begin to poll records from sever: 192.168.46.134:9092, topic: fish-keeper-washed, group-id: test-5-17-1, config path: ./configs/detector-reader.json
2023-05-18 00:16:31,692 - INFO - ===================Anomaly Detector Start======================
2023-05-18 00:16:31,845 - INFO - Begin to poll records from sever: 192.168.46.134:9092, topic: fish-keeper-washed, group-id: test-5-18-1, config path: ./configs/detector-reader.json
2023-05-18 00:16:42,207 - INFO - Receive data: {'养鱼1': None, '养鱼2': {'TDS': 20.997, 'light': 0.83, 'temperature': 30.063, 'humidity': 91.584, 'waterTemperature': 25.98, 'timestamp': '2023-05-17 9:43:17'}, '养鱼3': None}
2023-05-18 00:16:42,207 - INFO - Receive data: {'养鱼1': None, '养鱼2': {'TDS': 19.386, 'light': 0.83, 'temperature': 30.124, 'humidity': 91.49, 'waterTemperature': 24.248, 'timestamp': '2023-05-17 9:43:47'}, '养鱼3': None}
2023-05-18 00:16:42,208 - INFO - Receive data: {'养鱼1': None, '养鱼2': {'TDS': 22.294, 'light': 0.83, 'temperature': 30.07, 'humidity': 91.468, 'waterTemperature': 24.262, 'timestamp': '2023-05-17 9:44:17'}, '养鱼3': None}
2023-05-18 00:16:42,208 - INFO - Receive data: {'养鱼1': None, '养鱼2': {'TDS': 20.46, 'light': 0.83, 'temperature': 30.123, 'humidity': 91.452, 'waterTemperature': 25.27, 'timestamp': '2023-05-17 9:44:47'}, '养鱼3': None}
2023-05-18 00:16:42,214 - INFO - Receive data: {'养鱼1': None, '养鱼2': {'TDS': 17.914, 'light': 0.83, 'temperature': 30.13, 'humidity': 91.398, 'waterTemperature': 24.248, 'timestamp': '2023-05-17 9:45:17'}, '养鱼3': None}
2023-05-18 00:16:42,214 - INFO - Receive data: {'养鱼1': None, '养鱼2': {'TDS': 17.727, 'light': 0.83, 'temperature': 30.14, 'humidity': 91.393, 'waterTemperature': 25.27, 'timestamp': '2023-05-17 9:45:47'}, '养鱼3': None}
2023-05-18 00:16:42,214 - INFO - Receive data: {'养鱼1': None, '养鱼2': {'TDS': 21.556, 'light': 0.83, 'temperature': 30.156, 'humidity': 91.4, 'waterTemperature': 24.276, 'timestamp': '2023-05-17 9:46:17'}, '养鱼3': None}
2023-05-18 00:16:42,214 - INFO - Receive data: {'养鱼1': None, '养鱼2': {'TDS': 20.458, 'light': 0.83, 'temperature': 30.187, 'humidity': 91.358, 'waterTemperature': 25.293, 'timestamp': '2023-05-17 9:46:47'}, '养鱼3': None}
2023-05-18 00:16:42,214 - INFO - Receive data: {'养鱼1': None, '养鱼2': {'TDS': 17.713, 'light': 0.83, 'temperature': 30.233, 'humidity': 91.358, 'waterTemperature': 25.305, 'timestamp': '2023-05-17 9:47:17'}, '养鱼3': None}
2023-05-18 00:16:42,220 - INFO - Receive data: {'养鱼1': None, '养鱼2': {'TDS': 18.175, 'light': 0.83, 'temperature': 30.262, 'humidity': 91.358, 'waterTemperature': 22.767, 'timestamp': '2023-05-17 9:47:47'}, '养鱼3': None}
2023-05-18 00:16:42,220 - INFO - Receive data: {'养鱼1': None, '养鱼2': {'TDS': 18.262, 'light': 0.83, 'temperature': 30.26, 'humidity': 91.276, 'waterTemperature': 24.304, 'timestamp': '2023-05-17 9:48:17'}, '养鱼3': None}
2023-05-18 00:16:42,221 - INFO - Receive data: {'养鱼1': None, '养鱼2': {'TDS': 17.579, 'light': 0.83, 'temperature': 30.293, 'humidity': 91.271, 'waterTemperature': 26.04, 'timestamp': '2023-05-17 9:48:47'}, '养鱼3': None}
2023-05-18 00:16:42,221 - INFO - Receive data: {'养鱼1': None, '养鱼2': {'TDS': 18.258, 'light': 0.83, 'temperature': 30.298, 'humidity': 91.24, 'waterTemperature': 24.316, 'timestamp': '2023-05-17 9:49:17'}, '养鱼3': None}
2023-05-18 00:16:42,221 - INFO - Receive data: {'养鱼1': None, '养鱼2': {'TDS': 17.39, 'light': 0.83, 'temperature': 30.338, 'humidity': 91.21, 'waterTemperature': 25.337, 'timestamp': '2023-05-17 9:49:47'}, '养鱼3': None}
2023-05-18 00:16:42,227 - INFO - Receive data: {'养鱼1': None, '养鱼2': {'TDS': 19.393, 'light': 0.83, 'temperature': 30.35, 'humidity': 91.189, 'waterTemperature': 26.066, 'timestamp': '2023-05-17 9:50:17'}, '养鱼3': None}
